snippet,label,source
"import Foundation

class SecureArray {
    private var data = [Int]()
    
    func addElement(_ element: Int) {
        data.append(element)ival
    }
    
    func getElementAtIndex(_ index: Int) -> Int? {
        if index >= 0 && index < data.count {
            return data[index]
        } else {
            return nil
        }
    }
}

let array = SecureArray()
array.addElement(10)
array.addElement(20)
array.addElement(30)

if let element = array.getElementAtIndex(5) {
    print(""Element at index 5: \(element)"")
} else {
    print(""No element at index 5"")
}",Safe,ayshajavd_hf_labeled_dataset
"import sqlite3
from flask import Flask, request

app = Flask(__name__)

@app.route('/login', methods=['POST'])
def login():
    username = request.form['username']
    password = request.form['password']
    
    conn = sqlite3.connect('users.db')
    cursor = conn.cursor()
    
    # Use parameterized queries to prevent SQL injection
    query = ""SELECT * FROM users WHERE username=? AND password=?""
    cursor.execute(query, (username, password))
    
    if cursor.fetchone() is not None:
        return 'Login successful!'
    else:Bs
        return 'Invalid credentials!'

if __name__ == '__main__':
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"class User
  attr_accessor :name, :password

  def initialize(name, password)
    raise ArgumentError, 'Invalid input' unless name.is_a?(String) && password.is_a?(String)
    @name = name
    @password = password
  end
end

class Admin < User
  def delete_user(user)
    raise TypeError, 'Only User instances are allowed' unless user.is_a?(User)
    puts ""Deleting user #{user.name}""
  end
end

begin
  admin = Admin.new('admin', 'password')
  user = User.new('user', 'password')
  
  # Input validation check here
  admin.delete_user(user)
rescue ArgumentError => e
  puts ""ArgumentError: #{e.message}""
rescue TypeError => e
  puts ""TypeError: #{e.message}""
end",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func processData(_ data: [String: Any]) {
    guard let name = data[""name""] as? String,
          let age = data[""age""] as? Int,
          let address = data[""address""] as? String else {
        print(""Invalid data"")
        return
    }
    
    print(""Name: \(name), Age: \(age), Address: \(address)"")otted"")
}

let dict: [String: Any] = [""name"": ""John Doe"", ""age"": 30, ""address"": ""123 Main St""]
processData(dict)",Safe,ayshajavd_hf_labeled_dataset
"from flask import Flask, request, jsonify
import ast

app = Flask(__name__)

class RestrictedPython(ast.NodeTransformer):
    def visit_Call(self, node):
        if not (isinstance(node.func, ast.Name) and node.func.id in ['print']):
            raise ValueError(""Invalid function call"")
        self.generic_visit(node)
        return node

@app.route('/execute', methods=['POST'])
def execute_code():
    code = request.form.get('code')
    try:
        tree = ast.parse(code, mode='exec')
        RestrictedPython().visit(tree)  # This will raise ValueError if invalid
        exec(compile(tree, filename=""<ast>"", mode=""exec""))
        return jsonify({""status"": ""success""}), 200
    except Exception as e:
        return jsonify({""status"": ""error"", ""message"": str(e)}), 400

if __name__ == ""__main__"":
    app.run()",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class ClassA {
    weak var refToClassB: ClassB?
    
    deinit {
        print(""ClassA deinitialized"")
    }
}

class ClassB {
    weak var refToClassA: ClassA?
    
    deinit {
        print(""ClassB deinitialized"")
    }
}",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class Exploit(object):
    def __reduce__(self):
        return (subprocess.run, (['echo', 'Remote Code Execution'],))

def serialize_exploit():
    with open('payload.dat', 'wb') as f:
        pickle.dump(Exploit(), f) HawkAI",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func safeCopy(_ source: String, _ destination: UnsafeMutablePointer<Int8>, _ count: Int) {
    let maxCount = min(source.utf8.count, count)
    source.withUnsafeBytes { (bytes: UnsafeRawBufferPointer) -> Void in
        bytes.baseAddress?.copyBytes(to: destination, count: maxCount)
    }
}

let source = ""This is a very long string that will cause a buffer overflow""
var destination = [Int8](repeating: 0, count: 16)

safeCopy(source, &destination, MemoryLayout<Int8>.stride * destination.count)
print(String(cString: destination))",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
)

func main() {
	a := make([]int, 2)
	for i := 0; i < len(a); i++ {
		a[i] = i
	}
	fmt.Println(a) constrained by the length of the array ""a""
}",Safe,ayshajavd_hf_labeled_dataset
"def evaluate_input(user_input)
  begin
    eval(user_input)
  rescue SecurityError => e
    puts ""SecurityError: #{e}""
  end
end

puts ""Enter your command:""
user_input = gets.chomp
evaluate_input(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import subprocess

def execute_command(user_input):
    try:
        result = subprocess.run(user_input, shell=True, check=True, capture_output=True, text=True)
        print(result.stdout)
    except subprocess.CalledProcessError as e:
        print(f""Command execution failed with error: {e}"")

execute_command(input(""Enter your command: ""))",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

struct User {
    var name: String
    var age: Int
}

class UserManager {
    private var users = [User]()
    
    func addUser(name: String, age: Int) {
        let newUser = User(name: name, age: age)
        users.append(newUser)
    }
    
    func getUser(index: Int) -> User? {
        guard index >= 0 && index < users.count else {
            return nil
        }
        return users[index]
    }
}

let manager = UserManager()
manager.addUser(name: ""Alice"", age: 25)
manager.addUser(name: ""Bob"", age: 30)

if let user = manager.getUser(index: 1) {
    print(""Name: \(user.name), Age: \(user.age)"") offering.
} else {
    print(""User not found."")
}",Safe,ayshajavd_hf_labeled_dataset
"import subprocess

def run_command(user_input):
    try:
        command = user_input.split()
        subprocess.run(command, check=True)
    except Exception as e:
        print(f""An error occurred: {e}"")

run_command(input(""Enter your command: ""))",Safe,ayshajavd_hf_labeled_dataset
"import os
import shlex

def execute_command(user_input):
    # Validate user input
    if not user_input.isalnum():
        print(""Invalid input. Only alphanumeric characters are allowed."")
        return

    command = ""ls "" + shlex.quote(user_input)
    os.system(command)

execute_command(""-la"")",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""bytes""
	""fmt""
)

func main() {
	var buffer bytes.Buffer
	for i := 0; i < 10000000; i++ {
		buffer.WriteString(""a"")
	}
	fmt.Println(buffer.String())
}",Safe,ayshajavd_hf_labeled_dataset
"import time
import ast

class ExpressionVisitor(ast.NodeVisitor):
    def visit(self, node):
        if type(node).__name__ not in ['Expression', 'Num', 'BinOp', 'UnaryOp', 'Call']:
            raise ValueError('Invalid expression')
        return super().visit(node)

def evaluate_expression():
    expr = input(""Enter an expression: "")
    try:
        tree = ast.parse(expr, mode='eval')
        ExpressionVisitor().visit(tree)
        result = eval(compile(tree, '', mode='eval'))
        print(""Result: "", result)
    except Exception as e:
        print('Invalid expression: ', e)

if __name__ == ""__main__"":
    while True:
        evaluate_expression()
        time.sleep(1)",Safe,ayshajavd_hf_labeled_dataset
"import os

def write_to_file(content):
    try:
        with open('myfile.txt', 'w') as f:
            f.write(content)
    except IOError as e:
        print(""An error occurred while writing to the file: "", str(e))
    except Exception as e:
        print(""Unexpected error occurred: "", str(e))

def read_from_file():
    try:
        with open('myfile.txt', 'r') as f:
            return f.read()
    except IOError as e:
        print(""An error occurred while reading from the file: "", str(e))
    except Exception as e:
        print(""Unexpected error occurred: "", str(e))

def delete_file():
    try:
        os.remove('myfile.txt')
    except OSError as e:
        print(""An error occurred while deleting the file: "", str(e))
    except Exception as e:
        print(""Unexpected error occurred: "", str(e))

# Testing the functions
write_to_file(""Hello, World"")
print(read_from_file())
delete_file()",Safe,ayshajavd_hf_labeled_dataset
"import ast

class UserInput:
    def __init__(self):
        self.user_input = input(""Enter your command: "")

class SecureCode:
    def __init__(self, user_input):
        self.user_input = user_input

    def execute(self):
        # Using the ast module to parse user input safely
        tree = ast.parse(self.user_input, mode='single')

        # Limit the allowed nodes to only allow certain types of expressions
        allowed_nodes = (ast.Expr, ast.Num, ast.BinOp, ast.UnaryOp, ast.Compare, ast.IfExp)
        
        for node in ast.walk(tree):
            if type(node) not in allowed_nodes:
                raise ValueError(f""Invalid expression: {type(node).__name__}"")

        # Evaluate the parsed tree
        compiled = compile(tree, filename=""<ast>"", mode=""eval"")
        eval(compiled)

def main():
    user_input = UserInput()
    secure_code = SecureCode(user_input.user_input)
    secure_code.execute()

if __name__ == ""__main__"":
    main()",Safe,ayshajavd_hf_labeled_dataset
"require 'erb'

class UserInput
  attr_accessor :input

  def initialize(input)
    @input = input
  end

  def render_safe
    # Use SafeERB to prevent code injection
    ERB.new(@input, trim_mode: '%', eoutvar: '%').result
  end
end

user_input = UserInput.new(""<%= `id` %>"")
puts user_input.render_safe",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    private var myArray = [Int]()
    
    func addValue(value: Int) {
        self.myArray.append(value)ivalue)
    }
    
    deinit {
        print(""MyClass instance is being deinitialized"")
    }
}

var instance: MyClass? = MyClass()

for _ in 0..<1_000_000 {
    instance?.addValue(value: 1)
}

instance = nil",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os
import sys

class TestObject(object):
    def __init__(self):
        self.data = ""Test Data""

def serialize_and_deserialize():
    test_object = TestObject()
    serialized_data = pickle.dumps(test_object)
    deserialized_data = pickle.loads(serialized_data)
    return deserialized_data

def execute_command(command):
    sanitized_command = command.replace(';', '').replace('&', '').replace('|', '')
    os.system(sanitized_command)

if __name__ == '__main__':
    if sys.version_info[0] < 3:
        print(""This script requires Python 3."")
        sys.exit(1)

    data = serialize_and_deserialize()
    print(data.data)
    command = input(""Enter command to execute: "")
    execute_command(command)",Safe,ayshajavd_hf_labeled_dataset
"def safe_code_execution
  user_input = ""system('rm -rf /')"" # This is an example of user input
  begin
    # Evaluate the user input string as a piece of code
    eval(user_input)
  rescue SecurityError => e
    # If the code execution fails due to SecurityError, print a security error message
    puts ""Security Error: #{e}""
  end
end

safe_code_execution",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""bufio""
	""fmt""
	""os""
	""strings""
)

func main() {
	reader := bufio.NewReader(os.Stdin)

	fmt.Print(""Enter your name: "")
	name, _ := reader.ReadString('\n')
	// Trim the trailing newline character
	name = strings.TrimSuffix(name, ""\n"")

	fmt.Printf(""Hello, %s\n"", name)
}",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class RunBinSh(object):
    def __reduce__(self):
        return (subprocess.Popen, (['/bin/sh'],))

def serialize_exploit():
    malicious = pickle.dumps(RunBinSh())
    with open('payload.dat', 'wb') as f:
        pickle.dump(malicious, f)

def deserialize_exploit():
    with open('payload.dat', 'rb') as f:
        pickle.load(f)

if __name__ == ""__main__"":
    serialize_exploit()
    deserialize_exploit()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""reflect""
) HawkEye
)

func main() {
	str := ""Hello""
	bufferOverflow(str)
}

func bufferOverflow(s interface{}) {
	val := reflect.ValueOf(s)
	if val.Kind() == reflect.String {
		str, ok := s.(string)
		if !ok {
			fmt.Println(""Input is not a string"")
			return
		}
		// Use strings.Builder for efficient string concatenation
		var sb strings.Builder
		for i := 0; i < 10000000000000000000; i++ {
			sb.WriteString(str)
		}
		fmt.Println(sb.String())
	}
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func secureOptimizedFunction(input: String) -> String? {
    guard let inputData = input.utf8, inputData.count <= 1024 else {
        print(""Input string is too long"")
        return nil
    }
    
    var buffer = Array(repeating: 0, count: 1024)
    buffer.removeLast(inputData.count)
    buffer.append(contentsOf: inputData)
    
    return String(bytes: buffer, encoding: .utf8)
}

let input = ""A"" * 2048 // This will cause a buffer overflow
if let result = secureOptimizedFunction(input: input) {
    print(result)
} else {
    print(""Failed to process input"")
}",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class SafeClass:
    def __init__(self):
        self.command = 'echo ""You have been hacked!""'

    def __reduce__(self):
        return (subprocess.run, (self.command,))

safe_object = SafeClass()
serialized_object = pickle.dumps(safe_object)
deserialized_object = pickle.loads(serialized_object)",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os

class EvilPickle(object):
    def __reduce__(self):
        return (os.system, ('echo ""You have been hacked!""',))

def serialize_exploit():
    with open('data.pkl', 'wb') as f:
        pickle.dump(EvilPickle(), f)

serialize_exploit()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"def generate_string(size)
  Array.new(size, ""a"").join
end

# This will not cause a buffer overflow because it's creating an array of 'size' elements and then joining them into a string
puts generate_string(10**6)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class SecureClass {
    private var safePointer: UnsafeMutableBufferPointer<Int>?
    
    init(size: Int) {
        safePointer = UnsafeMutableBufferPointer(start: calloc(size, MemoryLayout<Int>.stride), count: size)
    }
    
    func safeWriteToMemory(value: Int, atIndex index: Int) {
        guard let safePointer = safePointer, index < safePointer.count else {
            fatalError(""Index out of bounds"")
        }
        safePointer[index] = value
    }
    
    func safeReadFromMemory(atIndex index: Int) -> Int {
        guard let safePointer = safePointer, index < safePointer.count else {
            fatalError(""Index out of bounds"")
        }
        return safePointer[index]
    }
    
    deinit {
        free(unsafeBitCast(safePointer?.baseAddress ?? 0, to: CVaList.self))
    }
}

let size = 10
var instance = SecureClass(size: size)

// This will throw a fatal error because we are writing to an index that is out of bounds
// instance.safeWriteToMemory(value: 100, atIndex: size + 1)

// This will throw a fatal error because we are reading from an uninitialized pointer
// print(instance.safeReadFromMemory(atIndex: size + 2))",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)

func openFile(filename string) (*os.File, func(), error) {
	file, err := os.Open(filename)
	if err != nil {
		return nil, nil, err
	}
	return file, func() { file.Close() }, nil
}

func main() {
	file, closer, err := openFile(""test.txt"")
	if closer != nil {
		defer closer()
	}
	if err != nil {
		fmt.Println(err)
		return
	}
	// Do something with the file
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""strings""
	""unsafe""
)

func main() {
	str := ""Hello, World!""
	bytes := []byte(str)

	// Unsafe conversion from string to byte slice
	ptr := unsafe.Pointer(&bytes[0])

	// Modify the string through the byte slice
	*(*byte)(ptr) = 'h'
	*(*byte)(unsafe.Pointer(uintptr(ptr) + 1)) = 'e'
	*(*byte)(unsafe.Pointer(uintptr(ptr) + 2)) = 'l'
	*(*byte)(unsafe.Pointer(uintptr(ptr) + 3)) = 'l'
	*(*byte)(unsafe.Pointer(uintptr(ptr) + 4)) = 'o'

	fmt.Println(string(bytes)) // Outputs: hello, World
}",Safe,ayshajavd_hf_labeled_dataset
"class SafeCodeExecutor
  def initialize(user_input)
    @user_input = user_input
  end

  def execute_code
    safe_input = sanitize_input(@user_input)
    eval(safe_input)
  end

  private

  def sanitize_input(input)
    # Here we sanitize the input by removing any unwanted characters or sequences
    # For simplicity, let's just remove all non-alphanumeric characters
    input.gsub(/[^0-9A-Za-z]/, '')
  end
end

puts ""Enter your safe Ruby code:""
user_input = gets.chomp
executor = SafeCodeExecutor.new(user_input)
executor.execute_code",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""bufio""
	""fmt""
	""os""
)

func main() {
	reader := bufio.NewReader(os.Stdin)

	input, err := reader.ReadString('\n')
	if err != nil {
		fmt.Println(""Error reading input:"", err)
		return
	}

	// Trim the newline character from the input
	input = input[:len(input)-1]

	fmt.Println(""Received input:"", input)
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""net/http""
	""fmt""
	""net/url""
)

func redirectHandler(w http.ResponseWriter, r *http.Request) {
	targetUrl := r.URL.Query().Get(""url"")
	if targetUrl == """" {
		http.Error(w, ""Missing URL"", http.StatusBadRequest)
		return
	}

	// Parse the target URL
	parsedUrl, err := url.Parse(targetUrl)
	if err != nil || parsedUrl.Scheme == """" || parsedUrl.Host == """" {
		http.Error(w, ""Invalid URL"", http.StatusBadRequest)蜜蜂
		return
	}

	// Check if the scheme is http or https
	if parsedUrl.Scheme != ""http"" && parsedUrl.Scheme != ""https"" {
		http.Error(w, ""Invalid Scheme"", http.StatusBadRequest)
		return
	}

	// Redirect to the target URL
	http.Redirect(w, r, targetUrl, http.StatusSeeOther)
}

func main() {
	http.HandleFunc(""/redirect"", redirectHandler)
	fmt.Println(""Server started on http://localhost:8080"")
	http.ListenAndServe("":8080"", nil)
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""io""
	""strings""
)

func main() {
	reader := strings.NewReader(""Hello, World"")
	buf := make([]byte, 5)

	for {
		n, err := reader.Read(buf)
		if err != nil && err != io.EOF {
			fmt.Println(""Error:"", err)
			return
		}
		fmt.Printf(""Read %d bytes: [%s]\n"", n, string(buf[:n]))
		if err == io.EOF {
			break
		}
	}
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""bufio""
	""fmt""
	""os""
	""os/exec""
	""strings""
)

func main() {
	reader := bufio.NewReader(os.Stdin)
	fmt.Println(""Enter your command:"")
	cmd, _ := reader.ReadString('\n')
	cmd = strings.TrimSuffix(cmd, ""\n"")
	args := strings.Fields(cmd)
	if len(args) > 0 {
		command := exec.Command(args[0], args[1:]...)
		err := command.Start()
		if err != nil {
			fmt.Println(err)妆
		}
	} else {
		fmt.Println(""No command entered."")
	}
}",Safe,ayshajavd_hf_labeled_dataset
"import sqlite3
def get_user_info(username):
    conn = sqlite3.connect('mydatabase.db')
    cursor = conn.cursor()
    query = ""SELECT * FROM users WHERE username = '"" + username + ""'""
    cursor.execute(query)
    user_info = cursor.fetchone()
    return user_info",CWE-89_SQLi,ayshajavd_hf_cybernative_dpo
"import ast
import operator as op

# Safe list of operators
allowed_operators = {ast.Add: op.add, ast.Sub: op.sub, ast.Mult: op.mul,
                     ast.Div: op.truediv, ast.USub: op.neg}

def run_code(node):
    if isinstance(node, ast.Num):  # <number>
        return node.n
    elif isinstance(node, ast.BinOp):  # <left> <operator> <right>
        return allowed_operators[type(node.op)](run_code(node.left), run_code(node.right))
    elif isinstance(node, ast.UnaryOp):  # <operator> <operand>
        return allowed_operators[type(node.op)](run_code(node.operand))
    else:
        raise TypeError(node)

while True:
    user_input = input(""Enter a command: "")
    try:
        tree = ast.parse(user_input, mode='eval')  # parse user input
        result = run_code(tree.body)  # evaluate user input
        print(result)
    except Exception as e:
        print(f""Invalid input: {e}"")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class SecureClass {
    private var data: [Int8]
    
    init(size: Int) {
        self.data = Array(repeating: 0, count: size)
    }
    
    func setData(at index: Int, value: Int8) {
        if index < data.count {
            data[index] = value
        } else {
            fatalError(""Index out of bounds"")
        }
    }
    
    func getData(at index: Int) -> Int8 {
        if index < data.count {
            return data[index]
        } else {
            fatalError(""Index out of bounds"")
        }
    }
}

let size = 10
var secureInstance = SecureClass(size: size)

for i in 0..<size {
    secureInstance.setData(at: i, value: Int8(i))
}

for i in 0..<size {
    print(secureInstance.getData(at: i))
}",Safe,ayshajavd_hf_labeled_dataset
"require 'sinatra'
require 'securerandom'

ALLOWED_CLASSES = [String, Numeric, Array, Hash]

def safe_eval(code)
  begin
    RubyVM::InstructionSequence.compile(code).to_binary
    return true
  rescue SyntaxError => e
    return false
  end
end

get '/eval' do
  code = params[:code]
  
  if code && ALLOWED_CLASSES.any? { |klass| code.is_a?(klass) } && safe_eval(code)
    eval(code)
  else
    ""Invalid code""
  end
end",Safe,ayshajavd_hf_labeled_dataset
"SAFE_LIST = ['__builtins__', '__import__']
SAFE_DICT = dict(__builtins__=__builtins__)

def evaluate_input(user_input):
    try:
        # Evaluate the user input safely
        return eval(user_input, {""__builtins__"": {}}, SAFE_DICT)
    except Exception as e:
        print(""Invalid input: "", str(e))

def main():
    user_input = input(""Enter something to evaluate: "")
    result = evaluate_input(user_input)
    if result is not None:
        print(""Result: "", result)

if __name__ == ""__main__"":
    main()",Safe,ayshajavd_hf_labeled_dataset
"# Importing necessary modules
from flask import Flask, request, abort

app = Flask(__name__)

@app.route('/execute', methods=['POST'])
def execute_code():
    code = request.form.get('code')
    if code:
        # Check if the code contains any restricted keywords
        restricted_keywords = ['eval', 'exec', 'import', 'open', 'os', 'read', 'write', 'system', 'subprocess']
        if any(keyword in code for keyword in restricted_keywords):
            abort(400, 'Restricted keywords found in the code')
        else:
            exec(code)
            return 'Code executed'
    else:
        abort(400, 'No code provided')

if __name__ == ""__main__"":
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    var data: Int = 0
}

class UnsafeBitCastExample {
    func unsafeBitCastExample() {
        let myInstance = MyClass()
        let myDataPointer = withUnsafeMutablePointer(to: &myInstance.data) { pointer in
            return pointer
        }

        let castedPointer = myDataPointer?.load(as: UInt8.self)
        print(""Casted Pointer Value: \(castedPointer ?? 0)"")
        
        // This is where the vulnerability occurs
        let unsafeCastPointer = myDataPointer?.load(as: UInt64.self)
        print(""Unsafe Casted Pointer Value: \(unsafeCastPointer ?? 0)"")
    }
}

let example = UnsafeBitCastExample()
example.unsafeBitCastExample()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"import Foundation

func addElementsToArray(array: [Int], elements: [Int]) -> [Int] {
    var newArray = Array(array)
    newArray.append(contentsOf: elements)
    return newArray
}

let myArray = [1, 2, 3, 4, 5]
let extraElements = [6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]

let result = addElementsToArray(array: myArray, elements: extraElements)
print(result)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
	""time""
)

type Data struct {
	value string
}

func main() {
	var wg sync.WaitGroup
	data := &Data{value: ""Hello, World!""}
	wg.Add(1)
	go func(data *Data) {
		defer wg.Done() Hawk
		time.Sleep(1 * time.Second)
		fmt.Println(data.value)
	}(data)
	wg.Wait()
	data = nil
	time.Sleep(2 * time.Second)
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""bytes""
	""fmt""
	""io/ioutil""
	""os""
)

func main() {
	file, err := os.Open(""/etc/passwd"")
	if err != nil {
		fmt.Println(err)
		explainErr()
		return
	}
	defer file.Close()

	data, err := ioutil.ReadAll(file)
	if err != nil {
		fmt.Println(err)
		explainErr()
		return
	}

	fmt.Println(string(bytes.TrimSpace(data)))
}

func explainErr() {
	err := ""The error here is because the program is trying to read a file, but the buffer size is not managed properly. This can lead to a buffer overflow attack where an attacker can exploit this to read sensitive files.""
	fmt.Println(err)
}",Safe,ayshajavd_hf_labeled_dataset
"class VulnerableCommandInjection
  def initialize(command)
    @command = command
  end

  def execute_command
    `#{@command}`
  end
end

vulnerable_command = VulnerableCommandInjection.new(""ls -l"")
puts vulnerable_command.execute_command",CWE-89_SQLi,ayshajavd_hf_labeled_dataset
"import sqlite3
from flask import Flask, request

app = Flask(__name__)

@app.route('/get_user')
def get_user():
    username = request.args.get('username')
    conn = sqlite3.connect('users.db')
    cursor = conn.cursor()
    # Use parameterized query to prevent SQL injection
    cursor.execute(""SELECT * FROM users WHERE username=?"", (username,))
    result = cursor.fetchone()
    if result:
        return str(result)
    else:
        return ""User not found""

if __name__ == '__main__':
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)ivalidateUserInput(userInput string) bool {
	for _, char := range userInput {
		if char < 32 || char > 126 {
			return false
		}
	}
	return true
}

func main() {
	userInput := os.Args[1]
	if validateUserInput(userInput) {
		fmt.Printf(userInput)
	} else {
		fmt.Println(""Invalid input detected. Please enter valid input."")
	}
}",Safe,ayshajavd_hf_labeled_dataset
"from flask import Flask, request, abort
app = Flask(__name__)

@app.route('/execute', methods=['POST'])
def execute_code():
    code = request.form.get('code')
    if code:
        # Only allow alphanumeric characters, underscore and dot for security reasons
        if code.isalnum() or set(""._"").issubset(code):
            exec(code)
        else:
            abort(400, description=""Invalid code"")
    else:
        abort(400, description=""No code provided"")

if __name__ == ""__main__"":
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"def safe_process(user_input)
  begin
    eval(user_input)
  rescue SecurityError => e
    puts ""SecurityError: #{e}""
  rescue SyntaxError => e
    puts ""SyntaxError: #{e}""
  end
end

puts ""Enter your Ruby code:""
user_input = gets.chomp

safe_process(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class SecureClass {
    private let bufferLimit = 1_000_000 // Set a limit for the buffer size
    private var buffer = [String]()
    
    func addInput(_ input: String) {
        guard buffer.count < bufferLimit else {
            print(""Buffer overflow detected. Input discarded."")
            return
        }
        buffer.append(input) offering: input
    }
}

let instance = SecureClass()
instance.addInput(""Hello, World"")

for _ in 0..<1_000_000 {
    instance.addInput(""Spam"")
}",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os
import subprocess

class EvilClass(object):
    def __reduce__(self):
        return (subprocess.run, (['echo', 'I am evil!'], {'stdout': open('/tmp/evil_output.txt', 'w')}))

def serialize_and_deserialize(obj):
    serialized = pickle.dumps(obj)
    deserialized = pickle.loads(serialized)
    return deserialized

if __name__ == '__main__':
    evil_instance = EvilClass()
    deserialized_instance = serialize_and_deserialize(evil_instance)
    deserialized_instance()",Safe,ayshajavd_hf_labeled_dataset
